,Word,Occurences
8288,брели,1
8289,згадав,1
8290,чернівець,1
8291,міняйли,1
8292,місцевий,1
8293,купець,1
8294,перець,1
8295,міняли,1
8296,страву,1
8297,розтирали,1
8298,замерзлий,1
8299,пучках,1
8300,чигор,1
8301,завели,1
8302,мотор,1
8303,зимове,1
8304,стравить,1
8305,курей,1
8306,осліплого,1
8307,джуринкою,1
8308,шубі,1
8309,здогадався,1
8310,відігрітись,1
8311,кахлевій,1
8312,пригадав,1
8313,слідами,1
8314,куниць,1
8315,топивсь,1
8316,купців,1
8317,обіцяли,1
8318,привезуть,1
8319,карамель,1
8320,медівник,1
8321,пластівці,1
8322,купили,1
8323,андрути,1
8324,переламане,1
8325,курки,1
8326,праве,1
8327,ночують,1
8328,щотижня,1
8329,цукерками,1
8330,кисіль,1
8331,крижма01iv2014,1
8332,першоквітневийговорять,1
8333,впіймаєш,1
8334,віддавати,1
8335,вином,1
8336,най,1
8337,пороблено,1
8338,трясцями,1
8339,холерами,1
8340,сухотами,1
8341,трьохсотими,1
8342,двохсотими,1
8343,стінгером,1
8344,гарматою,1
8345,скловатоюна,1
8346,прохання,1
8347,трудящих,1
8348,дрезину,1
8349,квитку,1
8350,київ-луганськ,1
8351,дрезина,1
8352,пласким,1
8353,дружини,1
8354,вимірюють,1
8355,владою,1
8356,дружиною,1
8357,дрезиною,1
8358,пірнаю,1
8359,наловити,1
8360,карасів,1
8361,кразів,1
8362,годинникарі,1
8363,вудочками,1
8364,садок,1
8365,вишневий,1
8366,йогансен,1
8367,сосюра,1
8368,наливає,1
8369,чарку,1
8370,горілки,1
8371,хвильового,1
8372,б’є,1
8373,короп,1
8374,капцях,1
8375,краплях,1
8376,окріп,1
8377,википів,1
8378,осів,1
8379,шибку,1
8380,осінню06iv14/,1
8381,буковина,1
8382,волинь,1
8383,поділля,1
8384,закарпаття,1
8385,донбас,1
8386,шосте,1
8387,неділя,1
8388,протрива,1
8389,міцне,1
8390,яйце,1
8391,розбий,1
8392,вилізе,1
8393,учи,1
8394,розлився,1
8395,дон,1
8396,кордоном,1
8397,полонитель,1
8398,жон,1
8399,повелитель,1
8400,розпалювач,1
8401,воєн,1
8402,викрадач,1
8403,бреди,1
8404,квіту,1
8405,сади,1
8406,довів,1
8407,доведи,1
8408,вросли,1
8409,бетон,1
8410,рінґтон,1
8411,розірви,1
8412,мішури,1
8413,минеш,1
8414,пости,1
8415,людські,1
8416,перейдеш,1
8417,загудуть,1
8418,хрущі,1
8419,порахуй,1
8420,атака,1
8421,бабусю,1
8422,дідосить,1
8423,дідусю,1
8424,доситьпонеділок,1
8425,москаль,1
8426,з'їсть,1
8427,поляга,1
8428,благая,1
8429,вістьперше,1
8430,книжковий,1
8431,арсенал,1
8432,витрачає,1
8433,нал,1
8434,аналвівторок,1
8435,летіть,1
8436,ушир,1
8437,ввись,1
8438,відгребисьзвісно,1
8439,л,1
8440,д,1
8441,–о-о–куляри,1
8442,щічки,1
8443,розкриті,1
8444,крильця,1
8445,зозульки,1
8446,цятки,1
8447,клюють,1
8448,носа,1
8449,окуляри,1
8450,дужками,1
8451,посміхається,1
8452,2014казали,1
8453,наздожене,1
8454,дожене,1
8455,краде,1
8456,постій,1
8457,посокоти,1
8458,потече,1
8459,забажає,1
8460,сокотити,1
8461,(гуцульське),1
8462,стерегтинеділя,1
8463,ішов,1
8464,шмагала,1
8465,вербою,1
8466,верба,1
8467,укріпляє,1
8468,зв'язок,1
8469,звуть,1
8470,захер,1
8471,мазох,1
8472,вербною,1
8473,неділеюпонеділкове,1
8474,чекаємо,1
8475,чудес,1
8476,чотирнадцять,1
8477,здець,1
8478,гряде,1
8479,невідворотноу,1
8480,калюжі,1
8481,хлюпають,1
8482,паралельних,1
8483,клубиться,1
8484,пар,1
8485,магнолія,1
8486,цілуєш,1
8487,пристрасно,1
8488,розбруньковуються,1
8489,розквітають,1
8490,магнолій,1
8491,київвівторок,1
8492,майбуттю,1
8493,ненько,1
8494,тлін,1
8495,опаде,1
8496,шенко,1
8497,шенко),1
8498,світле,1
8499,поведе16,1
8500,професор,1
8501,пролетар,1
8502,шаурму,1
8503,жує,1
8504,шампіньйон,1
8505,грають,1
8506,чемпіонєвка,1
8507,«а,1
8508,євка,1
8509,з’їла,1
8510,помітив,1
8511,дивилася,1
8512,паркан,1
8513,книжки»,1
8514,подаю,1
8515,євко,1
8516,посередині,1
8517,райського,1
8518,ластовиння,1
8519,перекривлюю,1
8520,стежки,1
8521,загубити,1
8522,«о»,1
8523,басом,1
8524,підносячи,1
8525,розглядаючи,1
8526,написано,1
8527,змиває,1
8528,приховує,1
8529,змивається,1
8530,око…,1
8531,дубасять,1
8532,кийками,1
8533,чужою,1
8534,ненароком,1
8535,випадкові,1
8536,покладатися,1
8537,мусимо,1
8538,максимум,1
8539,тьмяне,1
8540,борг,1
8541,ударом,1
8542,кийка,1
8543,заляпують,1
8544,майданом,1
8545,хитається,1
8546,приречена,1
8547,згортається,1
8548,листопад-грудень,1
8549,настрогою,1
8550,ставлюся,1
8551,актуальних,1
8552,злободенних,1
8553,оприлюднювати,1
8554,поспішаю,1
8555,оприлюднюю,1
8556,знайшов,1
8557,подумав,1
8558,людямзі,1
8559,стрічки,1
8560,нато,1
8561,випустить,1
8562,дельфінів,1
8563,зляка,1
8564,слов'ян,1
8565,угро-фінівбрати,1
8566,робочі,1
8567,стрижена,1
8568,тимчасова,1
8569,адреса,1
8570,напівжива,1
8571,шанують,1
8572,потребують,1
8573,заборон,1
8574,заборони,1
8575,похорон,1
8576,знамення,1
8577,стверджує,1
8578,жодні,1
8579,закони,1
8580,ваги,1
8581,примарні,1
8582,поводимось,1
8583,ворогів,1
8584,снує,1
8585,берегів,1
8586,заводах,1
8587,звертається,1
8588,богів,1
8589,пояснює,1
8590,важелів,1
8591,пружин,1
8592,виховує,1
8593,погорда,1
8594,переказати,1
8595,забираються,1
8596,чужинці,1
8597,ромів,1
8598,муфтіїв,1
8599,рабинів,1
8600,книжників,1
8601,провидців,1
8602,вести,1
8603,спалимо,1
8604,базарні,1
8605,будки,1
8606,молільні,1
8607,синагоги,1
8608,ламкі,1
8609,мінарети,1
8610,топитимемо,1
8611,якоюсь,1
8612,врятувати,1
8613,жадансереда,1
8614,відгорнеш,1
8615,фіранку,1
8616,сонячне,1
8617,навстріч,1
8618,мудрий,1
8619,чекаєш,1
8620,вальпургієву,1
8621,нічмирне,1
8622,(наживо),1
8623,притьмом,1
8624,укриття,1
8625,покидавши,1
8626,сапи,1
8627,весняна,1
8628,грозавиварка,1
8629,показує,1
8630,пічці,1
8631,каструля,1
8632,тоненьким,1
8633,димком,1
8634,вилітають,1
8635,виварюєш,1
8636,спіральна,1
8637,трубка,1
8638,каструлі,1
8639,пропускає,1
8640,випускає,1
8641,чисті,1
8642,шари,1
8643,білосвітлих,1
8644,бинтів,1
8645,дзвониками,1
8646,закатує,1
8647,металевою,1
8648,кришкою,1
8649,нахиляюсь,1
8650,щоку,1
8651,мороз,1
8652,пробігає,1
8653,бруньки,1
8654,крапають,1
8655,гвоздик,1
8656,слізьми,1
8657,оминаємо,1
8658,вголос,1
8659,поминаємо,1
8660,мовчкихто,1
8661,віконницю,1
8662,чумацькій,1
8663,широкій,1
8664,вози,1
8665,точеній,1
8666,потягнулися,1
8667,тонко,1
8668,плавні,1
8669,повені,1
8670,ниють,1
8671,кутні,1
8672,непотамовані,1
8673,звисає,1
8674,торочиться,1
8675,говерлі,1
8676,душе,1
8677,жалоба,1
8678,сумують,1
8679,дрижить,1
8680,гірчать,1
8681,конвалії,1
8682,відходити,1
8683,голосноїтекст,1
8684,останніми,1
8685,віддай,1
8686,солодке,1
8687,гроно,1
8688,розхитується,1
8689,маятник,1
8690,вислужитись,1
8691,паси,1
8692,викроїти,1
8693,випростались,1
8694,вироку,1
8695,жертва,1
8696,безкровна,1
8697,ступай,1
8698,залишити,1
8699,підеш,1
8700,зборониш,1
8701,верховітті,1
8702,трусяться,1
8703,клаптів,1
8704,перев'яжи,1
8705,мотуззям,1
8706,розлетітися,1
8707,всотуй,1
8708,торкай,1
8709,бурштиновий,1
8710,токай,1
8711,журавлі,1
8712,ув'язнені,1
8713,заживо,1
8714,оригамі,1
8715,оманливе,1
8716,дике,1
8717,мясо,1
8718,рвуть,1
8719,дзьобами8-90514,1
8720,літературою,1
8721,щонайменше,1
8722,цікавиться,1
8723,знається,1
8724,надає,1
8725,бачені,1
8726,називання,1
8727,їхнього,1
8728,ознайомленість,1
8729,знахарів,1
8730,екстрасенсів,1
8731,майстрів,1
8732,нетрадиційного,1
8733,шарлатанів,1
8734,анатомію,1
8735,методи,1
8736,людського,1
8737,душі),1
8738,черпають,1
8739,поетичних,1
8740,богословських,1
8741,анатомія,1
8742,зображено,1
8743,художніх,1
8744,музеях,1
8745,усвідомлюю,1
8746,максимально,1
8747,суб’єктивними,1
8748,приватними,1
8749,вигаданими,1
8750,відчитаними,1
8751,книжках,1
8752,популярних,1
8753,журналах,1
8754,реальному,1
8755,практичне,1
8756,виграшно,1
8757,виглядають,1
8758,поетичному,1
8759,тексті,1
8760,надаються,1
8761,використання,1
8762,комунальному,1
8763,господарстві,1
8764,гадаю,1
8765,стикаються,1
8766,жахливою,1
8767,неприлаштованістю,1
8768,метафор,1
8769,спиняє,1
8770,котрим,1
8771,чергу,1
8772,ображаються,1
8773,довіряють,1
8774,читачі,1
8775,безвідповідальніші,1
8776,прозаїків,1
8777,переважно,1
8778,ставляться,1
8779,зневірюючись,1
8780,розчаровуючись,1
8781,серйозні,1
8782,засадничо,1
8783,серйозних,1
8784,громадського,1
8785,транспорту,1
8786,священики,1
8787,політики,1
8788,абстрактність,1
8789,розводиться,1
8790,щодо,1
8791,зрозумілості,1
8792,керуючись,1
8793,твердженням,1
8794,гюго,1
8795,спитайся,1
8796,письменника,1
8797,суспільному,1
8798,уявленні,1
8799,«втілює,1
8800,свободу»,1
8801,суспільству,1
8802,притаманні,1
8803,небажання,1
8804,користування,1
8805,неготовність,1
8806,уживатися,1
8807,нездатність,1
8808,утиски,1
8809,пресинг,1
8810,звичний,1
8811,стан,1
8812,загальної,1
8813,угоди,1
8814,суспільні,1
8815,узагалі,1
8816,підозріла,1
8817,парадоксальна,1
8818,оспівує,1
8819,кредитам,1
8820,іпотеці,1
8821,герої-бунтівники,1
8822,частиною,1
8823,культурного,1
8824,інформаційного,1
8825,уживаються,1
8826,сусідами,1
8827,сходовій,1
8828,«ідеалів,1
8829,пригодницьких,1
8830,романів,1
8831,наслідувати,1
8832,поведінку,1
8833,персонажів,1
8834,ранньому,1
8835,лишаючи,1
8836,менш,1
8837,локалізовані,1
8838,комплекси,1
8839,неврози,1
8840,захоплюємось,1
8841,піратами,1
8842,космічними,1
8843,прибульцями,1
8844,неабияк,1
8845,тішимось,1
8846,отримавши,1
8847,посаду,1
8848,банківського,1
8849,клерка,1
8850,внутрішніх,1
8851,бар’єрів,1
8852,зовнішніх,1
8853,перепон,1
8854,певним,1
8855,відлунням,1
8856,підліткового,1
8857,впливати,1
8858,керувати,1
8859,обставинами,1
8860,трактуємо,1
8861,запас,1
8862,дитячої,1
8863,упертості,1
8864,достатньої,1
8865,влучним,1
8866,механічним,1
8867,визначенням,1
8868,сучасному,1
8869,розгадує,1
8870,теоретично,1
8871,будь-яке,1
8872,розгадано»,1
8873,ейнштейн,1
8874,емблем,1
8875,загального,1
8876,нереалізованого,1
8877,запиту,1
8878,символом,1
8879,«втілення,1
8880,наукова,1
8881,маневру,1
8882,мрія,1
8883,цілковиту,1
8884,стримує,1
8885,найпершою,1
8886,неабияку,1
8887,мрію,1
8888,щастило,1
8889,наділених,1
8890,внутрішньою,1
8891,мужністю,1
8892,зовні,1
8893,скидалася,1
8894,безпорадність,1
8895,тримався,1
8896,закохувався,1
8897,їхню,1
8898,вияви,1
8899,прапора,1
8900,користі,1
8901,особливої,1
8902,маркерів,1
8903,ідентифікувати,1
8904,одноманітного,1
8905,океанського,1
8906,пейзажу,1
8907,самоціль,1
8908,вияв,1
8909,наслідок,1
8910,філософія,1
8911,яскравим,1
8912,коротким,1
8913,озираюсь,1
8914,печально,1
8915,зауважую,1
8916,учителів,1
8917,старших,1
8918,колег,1
8919,викинуло,1
8920,узбіччя,1
8921,некоректне,1
8922,художники,1
8923,непідпорядковані,1
8924,учні,1
8925,семінарій,1
8926,журналісти,1
8927,автори,1
8928,альтернативних,1
8929,історичних,1
8930,концепцій,1
8931,дослідники,1
8932,заборонених,1
8933,наукових,1
8934,теорій,1
8935,хрест,1
8936,хворобу,1
8937,різного,1
8938,штибу,1
8939,найсимпатичнішими,1
8940,з-поміж,1
8941,пияцтво,1
8942,манія,1
8943,величі,1
8944,дорослішаючи,1
8945,середовищі,1
8946,виробити,1
8947,поважне,1
8948,угод,1
8949,середовище,1
8950,вільним,1
8951,застосовувати,1
8952,повну,1
8953,гучність,1
8954,наділений,1
8955,химерними,1
8956,вибухонебезпечними,1
8957,знаннями,1
8958,опинявся,1
8959,реальністю,1
8960,найцікавіше,1
8961,святкова,1
8962,нафаршована,1
8963,гуска,1
8964,правами,1
8965,зупинялося,1
8966,невичерпності,1
8967,обов’язків,1
8968,головним,1
8969,непорозумінням,1
8970,уточнювати,1
8971,маренням,1
8972,редакцій,1
8973,барів,1
8974,маргінальність,1
8975,захищала,1
8976,позбавляла,1
8977,справжньої,1
8978,небезпеки,1
8979,виявляти,1
8980,асоціальність,1
8981,здогадувався,1
8982,погрожувати,1
8983,дискусії,1
8984,займайся,1
8985,динамікою,1
8986,цін,1
8987,енергоносії,1
8988,завішаними,1
8989,абстрактним,1
8990,живописом,1
8991,справжнє,1
8992,претензії,1
8993,священиків,1
8994,професорів,1
8995,міліціонерів,1
8996,двірників,1
8997,громадському,1
8998,транспорті,1
8999,надавалася,1
9000,вирішувала,1
9001,абстрактними,1
9002,філософськими,1
9003,термінами,1
9004,конкретними,1
9005,побутовими,1
9006,питаннями,1
9007,самоідентифікації,1
9008,замінялась,1
9009,проблемою,1
9010,виживання,1
9011,ображало,1
9012,вимагати,1
9013,суспільства,1
9014,готове,1
9015,запропонувати,1
9016,ображатися,1
9017,романтичним,1
9018,уявленням,1
9019,вимагаючи,1
9020,торкаєшся,1
9021,небезпечних,1
9022,присипляє,1
9023,соціальна,1
9024,апатія,1
9025,зіткнутися,1
9026,прокинуться,1
9027,багатьох,1
9028,випадках,1
9029,реалізується,1
9030,спалені,1
9031,магазини,1
9032,закликаючи,1
9033,прораховуєш,1
9034,можливі,1
9035,подібної,1
9036,виявляючи,1
9037,потребу,1
9038,ігноруючи,1
9039,проектуєш,1
9040,назовні,1
9041,підтримує,1
9042,дієвих,1
9043,божевільних,1
9044,авантюрних,1
9045,прекрасного,1
9046,виливається,1
9047,пропоновані,1
9048,відмовляються,1
9049,внутрішньої,1
9050,зовнішньої,1
9051,небезпечна,1
9052,незрозуміла,1
9053,вигадка,1
9054,нав’язують,1
9055,раціональному,1
9056,вільними,1
9057,державна,1
9058,тоталітарна,1
9059,система,1
9060,контролює,1
9061,соціалізму,1
9062,вдячна,1
9063,травми,1
9064,поведінкову,1
9065,психологічну,1
9066,наказів,1
9067,списати,1
9068,ляльководів,1
9069,шеренгах,1
9070,хором,1
9071,криголам,1
9072,четверть,1
9073,мілину,1
9074,потребував,1
9075,практичному,1
9076,сенсі,1
9077,посилатися,1
9078,виправдовуватись,1
9079,посттоталітарний,1
9080,інфантильність,1
9081,соціальну,1
9082,парадоксальність,1
9083,пострадянський,1
9084,післясмак,1
9085,піднебіннях,1
9086,виправдовує,1
9087,уміння,1
9088,перекладаючи,1
9089,умовного,1
9090,начальника,1
9091,шахти,1
9092,десятиліття,1
9093,доводиться,1
9094,упродовж,1
9095,мойсей,1
9096,ентузіастів,1
9097,вибиваючи,1
9098,«посттоталітарного,1
9099,мислення»,1
9100,рабстві,1
9101,почекайте,1
9102,смертності,1
9103,партійним,1
9104,комітетом,1
9105,прізвище,1
9106,парторга,1
9107,партії,1
9108,минулому,1
9109,психологічних,1
9110,травм,1
9111,зачепитись,1
9112,невід’ємною,1
9113,потребою,1
9114,закладеною,1
9115,свідомість,1
9116,поетами,1
9117,кіногероями,1
9118,активізації,1
9119,блукати,1
9120,екзотичними,1
9121,куточками,1
9122,синайського,1
9123,півострова,1
9124,об’єктивною,1
9125,даністю,1
9126,довгими,1
9127,віриться,1
9128,вплинути,1
9129,принципово,1
9130,піддається,1
9131,впливам,1
9132,небажанню,1
9133,видимим,1
9134,предметним,1
9135,конкретним,1
9136,прерогатива,1
9137,демократичної,1
9138,ознака,1
9139,генерацій,1
9140,зміну,1
9141,посттоталітарним,1
9142,генерацію,1
9143,«останніх,1
9144,рабстві»,1
9145,чистої,1
9146,ілюзія,1
9147,прикрити,1
9148,розгубленість,1
9149,ситуацією,1
9150,«дітей,1
9151,незалежності»,1
9152,змінах,1
9153,систему,1
9154,принижує,1
9155,великим,1
9156,рахунком,1
9157,згодні,1
9158,відверто,1
9159,вірять,1
9160,з’явилося,1
9161,відкидають,1
9162,приватну,1
9163,шкалу,1
9164,цінностей,1
9165,набір,1
9166,ідеологію,1
9167,сумнівів,1
9168,пошуку,1
9169,сподівань,1
9170,бачиться,1
9171,збоку,1
9172,спадає,1
9173,думку,1
9174,побачивши,1
9175,натяку,1
9176,дивуєшся,1
9177,носимо,1
9178,посттоталітаризм,1
9179,ручки,1
9180,очевидно,1
9181,вирішень,1
9182,по-різному,1
9183,відмінно,1
9184,розуміючи,1
9185,механіку,1
9186,бачення,1
9187,заперечення,1
9188,запереченням,1
9189,рівності,1
9190,братерства,1
9191,чіткіші,1
9192,моральних,1
9193,етичних,1
9194,категорій,1
9195,життєвому,1
9196,поступі,1
9197,принципами,1
9198,гідності,1
9199,непокірності,1
9200,відмінності,1
9201,трактування,1
9202,універсальних,1
9203,царині,1
9204,персональних,1
9205,комплексів,1
9206,викликати,1
9207,поєднує,1
9208,дивовижна,1
9209,вроджена,1
9210,виплекана,1
9211,вихованням,1
9212,дослухатись,1
9213,вірно,1
9214,очевидною,1
9215,зайвий,1
9216,внести,1
9217,корективи,1
9218,чітку,1
9219,прозору,1
9220,видається,1
9221,картину,1
9222,заперечує,1
9223,вважати,1
9224,логічними,1
9225,незаперечними,1
9226,наполегливо,1
9227,беззаперечні,1
9228,заперечувати,1
9229,беззаперечне,1
9230,відстоювати,1
9231,найвищу,1
9232,потребами,1
9233,вимогами,1
9234,обставин,1
9235,найтяжчих,1
9236,«посттоталітарних,1
9237,травм»,1
9238,підтримуючи,1
9239,цензуру,1
9240,виступаючи,1
9241,жорстку,1
9242,важливий,1
9243,загально,1
9244,перевести,1
9245,площину,1
9246,щоденної,1
9247,одних,1
9248,розбіжності,1
9249,виявляються,1
9250,фатально,1
9251,неподоланними,1
9252,припустити,1
9253,рухають,1
9254,неусвідомлені,1
9255,інстинкти,1
9256,врешті-решт,1
9257,присутній,1
9258,чортів,1
9259,риториці,1
9260,позиції,1
9261,знаходишся,1
9262,чиєму,1
9263,опинився,1
9264,учасниками,1
9265,взаємознищення,1
9266,інспірована,1
9267,політичною,1
9268,пропагандою,1
9269,релігійною,1
9270,агітацією,1
9271,соціальним,1
9272,антагонізмом,1
9273,широко,1
9274,суб’єктивно,1
9275,трактували,1
9276,втратити),1
9277,натхненно,1
9278,виявів,1
9279,лишившись,1
9280,парадоксально,1
9281,думаючи,1
9282,заручників,1
9283,виникнути,1
9284,вимовленого,1
9285,займаєш,1
9286,певну,1
9287,відстоюєш,1
9288,переконуєш,1
9289,доцільності,1
9290,актуальності,1
9291,сприйняв,1
9292,аргументи,1
9293,вільного,1
9294,думається,1
9295,приблизно,1
9296,пропонувати,1
9297,вибором,1
9298,користається,1
9299,відповідно,1
9300,вирішувати,1
9301,перекладання,1
9302,вирішення,1
9303,проблем,1
9304,відмежовуватися,1
9305,дистанціювання,1
9306,точки,1
9307,вкладається,1
9308,пасткою,1
9309,позбавляє,1
9310,вибудовує,1
9311,розширює,1
9312,зменшує,1
9313,перейматися,1
9314,втрачаю,1
9315,взаємопов’язаності,1
9316,взаємозалежності,1
9317,почавшись,1
9318,трактуванні,1
9319,непросту,1
9320,неминучий,1
9321,передбачають,1
9322,відкидання,1
9323,зміщення,1
9324,розстановки,1
9325,зворотну,1
9326,реакцію,1
9327,подальші,1
9328,проігнорувати,1
9329,канатохідця,1
9330,зосереджене,1
9331,беззахисне,1
9332,головами,1
9333,вдячних,1
9334,глядачів,1
9335,найбільшу,1
9336,беззаперечну,1
9337,чесноту,1
9338,зайняту,1
9339,вибраний,1
9340,ступлений,1
9341,подоланий,1
9342,линві,1
9343,утратити,1
9344,звалитись,1
9345,довірливій,1
9346,скалічивши,1
9347,залежно,1
9348,прагнеш,1
9349,стаючи,1
9350,линву,1
9351,всієї,1
9352,можливої,1
9353,налаштованості,1
9354,компроміс,1
9355,формували,1
9356,подобаєшся,1
9357,прірвою,1
9358,дотриматись,1
9359,рівноваги,1
9360,переймаючись,1
9361,фактично,1
9362,неможливе,1
9363,актуальне,1
9364,повертаюсь,1
9365,будь-яка,1
9366,спроможність,1
9367,озвучити,1
9368,прояснення,1
9369,проговорення,1
9370,озвучення,1
9371,заявити,1
9372,стикаємось,1
9373,геополітику,1
9374,макроекономіку,1
9375,вчинками,1
9376,рішеннями,1
9377,страхами,1
9378,недостатність,1
9379,пробуджує,1
9380,перебігу,1
9381,спілкування,1
9382,пробудженими,1
9383,стихіями,1
9384,мислити,1
9385,тверезо,1
9386,стаємо,1
9387,некеровані,1
9388,непередбачувані,1
9389,небезпечні,1
9390,виходив,1
9391,мирними,1
9392,гаслами,1
9393,міліцейські,1
9394,шеренги,1
9395,урядові,1
9396,позитивному,1
9397,випробування,1
9398,спокушання,1
9399,усвідомлення,1
9400,ворогами,1
9401,знищувати,1
9402,схильний,1
9403,впадати,1
9404,дидактику,1
9405,стверджувати,1
9406,виявилися,1
9407,виявилося,1
9408,давати,1
9409,абстрактні,1
9410,гідність,1
9411,великодушність,1
9412,відмовитись,1
9413,дослухається,1
9414,цілого,1
9415,добрим,1
9416,завдячуємо,1
9417,поганим,1
9418,необхідним,1
9419,жодному,1
9420,змогли,1
9421,спробуйте,1
9422,позбавити,1
9423,безлічі,1
9424,найбільшим,1
9425,виявом,1
9426,найбільше,1
9427,простої,1
9428,підкріплюватися,1
9429,відповідальністю,1
9430,підкріплюється,1
9431,загрозливішою,1
9432,згоден,1
9433,марксом,1
9434,котрий,1
9435,стверджував,1
9436,притаманна,1
9437,здійснюють,1
9438,борючись,1
9439,здійснення»,1
9440,єдиною,1
9441,поправкою,1
9442,надією,1
9443,покірніша,1
9444,везла,1
9445,просячи,1
9446,провина,1
9447,знайшли,1
9448,відчалювати,1
9449,відпустити,1
9450,домунью-йорк,1
9451,факін-сіті,1
9452,витікала,1
9453,збивала,1
9454,холонула,1
9455,камінні,1
9456,хідники,1
9457,аритмічну,1
9458,піднебесся,1
9459,винести,1
9460,придорожня,1
9461,оса,1
9462,перелітає,1
9463,південному,1
9464,радіостанції,1
9465,сповіщають,1
9466,наближення,1
9467,псується,1
9468,погода,1
9469,везіння,1
9470,заспокоєння,1
9471,статись,1
9472,із-за,1
9473,рогу,1
9474,вибрідає,1
9475,трансвестит,1
9476,довгому,1
9477,дощовику,1
9478,спідниці,1
9479,під’їздом,1
9480,збивається,1
9481,бруд,1
9482,сині,1
9483,скочуються,1
9484,в’язаний,1
9485,ботинки,1
9486,великих,1
9487,населених,1
9488,пунктів,1
9489,засинаєш,1
9490,закочуються,1
9491,згублені,1
9492,lessакровірш,1
9493,книзі,1
9494,бродяга/беглец,1
9495,сливинського,1
9496,обіцянка,1
9497,зливі,1
9498,посила,1
9499,навперейми,1
9500,сновида,1
9501,замала,1
9502,покажи,1
9503,обопільні,1
9504,алькор,1
9505,міцар,1
9506,вавілонської,1
9507,вежі,1
9508,втікач,1
9509,радарвона,1
9510,стадіони,1
9511,ринки,1
9512,куртці,1
9513,флягу,1
9514,звернула,1
9515,zhadanпереклад,1
9516,(вірш,1
9517,александра,1
9518,моцара),1
9519,знизавши,1
9520,невпевнено),1
9521,(майже,1
9522,перебивши,1
9523,питання),1
9524,вдихом,1
9525,(замислившись,1
9526,мить),1
9527,(досадуючи,1
9528,нерозуміння),1
9529,провадить,1
9530,далі),1
9531,видиху,1
9532,(розсіяно,1
9533,розвів,1
9534,спершись,1
9535,[оригінал],1
9536,плечами,1
9537,пожав,1
9538,неуверенно),1
9539,(почти,1
9540,перебив,1
9541,окончанье,1
9542,вопроса),1
9543,после,1
9544,вдоха,1
9545,вдохом,1
9546,(задумавшись,1
9547,секунду),1
9548,(досадуя,1
9549,непонимание),1
9550,продолжает),1
9551,рождаются,1
9552,вдохе,1
9553,умирают,1
9554,выдохе,1
9555,(рассеяно,1
9556,развел,1
9557,плечом,1
9558,облокотившись,1
9559,ствол,1
9560,выдохсолдатське,1
9561,муштрував,1
9562,беріг,1
9563,казармах,1
9564,піхотних,1
9565,військах,1
9566,помилках,1
9567,казках,1
9568,вдихнув,1
9569,загинути,1
9570,жетон,1
9571,провину,1
9572,зріже,1
9573,шнурівки,1
9574,носити,1
9575,збережем,1
9576,болотах,1
9577,міцного,1
9578,штабного,1
9579,паскудства,1
9580,артилерійського,1
9581,прикриття,1
9582,піхотинцю,1
9583,єрихон,1
9584,почувши,1
9585,сурму,1
9586,плакатимеш,1
9587,розбитих,1
9588,вклали,1
9589,вбивчий,1
9590,хімічний,1
9591,лягаєте,1
9592,сурмі,1
9593,гребти,1
9594,галерах,1
9595,гнити,1
9596,тюрмі,1
9597,сурмити,1
9598,неймовірно,1
9599,завершує,1
9600,дивовижно,1
9601,солдатські,1
9602,якраз,1
9603,таборів,1
9604,забрів,1
9605,побути,1
9606,невагома,1
9607,пастки,1
9608,губитись,1
9609,жаданпоросят,1
9610,селах,1
9611,масово,1
9612,яниками,1
9613,почутого,1
9614,год,1
9615,трьох,1
9616,яників,1
9617,відкормимо,1
9618,рази,1
9619,різать,1
9620,будем,1
9621,яника,1
9622,раньше,1
9623,згадка,1
9624,звіть,1
9625,яником,1
9626,утече,1
9627,втече,1
9628,язичництво,1
9629,насталохто,1
9630,жаданзаболіло,1
9631,[офіційна,1
9632,сторінка],1
9633,zhadanвізьми,1
9634,zhadanзірки,1
9635,виснути,1
9636,розриватись,1
9637,ручні,1
9638,гранати,1
9639,заливатися,1
9640,zhadanсьогодні,1
9641,зачепила,1
9642,особливих,1
9643,предметів,1
9644,пригадався,1
9645,пильність,1
9646,оберегам,1
9647,годинники,1
9648,зупинились,1
9649,обірвалось,1
9650,викотивши,1
9651,планети,1
9652,вичахле,1
9653,занедбане,1
9654,лампу,1
9655,надтріснуту,1
9656,нетлі,1
9657,забуто,1
9658,заметено,1
9659,мотлоху,1
9660,буяти,1
9661,вмерти,1
9662,згоряють,1
9663,фальшиві,1
9664,ноти,1
9665,касові,1
9666,чеки,1
9667,сеанси,1
9668,жмутки,1
9669,зів'ялого,1
9670,вересу,1
9671,лукавити,1
9672,сипати,1
9673,закути,1
9674,безпам'ятстві,1
9675,мовчіть,1
9676,розказати,1
9677,зуміють,1
9678,зорової,1
9679,«-о–о-»,1
9680,(підказка,1
9681,звертати,1
9682,крапочок,1
9683,ворді,1
9684,зрозуміліше,1
9685,дужка,1
9686,крапочок),1
9687,подивися,1
9688,заплутаний,1
9689,о-,1
9690,круглих,1
9691,зіницях,1
9692,горіхового,1
9693,відтінку,1
9694,зеро,1
9695,тополь,1
9696,обскубаних,1
9697,ангелів,1
9698,пухом,1
9699,дивися,1
9700,товсті,1
9701,розмокли,1
9702,вологими,1
9703,крапками,1
9704,червня,1
9705,перерахуй,1
9706,касок,1
9707,випий,1
9708,шоти,1
9709,живем,1
