,Word,Occurences
9131,невимовлених,1
9132,материнських,1
9133,скресне,1
9134,зелена,1
9135,крига,1
9136,б’ються,1
9137,гортають,1
9138,непрочитану,1
9139,книгу,1
9140,ловити,1
9141,хрестом,1
9142,янголом,1
9143,шукаєш,1
9144,фонему,1
9145,мертвого,1
9146,німому,1
9147,вирі,1
9148,запалювалися,1
9149,сірники,1
9150,загубився,1
9151,буків,1
9152,лівої,1
9153,праву,1
9154,знаходиш,1
9155,пташки,1
9156,проковтнув,1
9157,хижак,1
9158,коле,1
9159,торжествує,1
9160,зелений,1
9161,відспівати,1
9162,червами,1
9163,золі,1
9164,помити,1
9165,дзеркалять,1
9166,безліччю,1
9167,надалі,1
9168,завітають,1
9169,зачати,1
9170,жінкам,1
9171,крити,1
9172,коробчук,1
9173,дозрілої,1
9174,злості,1
9175,начиняти,1
9176,розривні,1
9177,зносячи,1
9178,багатоликого,1
9179,монстра,1
9180,слизькими,1
9181,іклами,1
9182,вдавиться,1
9183,гадина,1
9184,злютованої,1
9185,підлітаючи,1
9186,зависає,1
9187,рівні,1
9188,виправиться,1
9189,вагається,1
9190,вилито,1
9191,купіллю,1
9192,виплеснуто,1
9193,безрезультатно,1
9194,надаремно,1
9195,розтрачено,1
9196,готовності,1
9197,нездатності,1
9198,відсіч,1
9199,ділом,1
9200,грона,1
9201,соком,1
9202,бубнявіють,1
9203,пальцях,1
9204,темніють,1
9205,умі,1
9206,згрупованому,1
9207,захисту(молитва,1
9208,песом,1
9209,напіввижлою,1
9210,закуріпленим,1
9211,гінкго,1
9212,парко,1
9213,тоторо,1
9214,зліпленим,1
9215,розпашілими,1
9216,ніжними,1
9217,страхам,1
9218,належними,1
9219,безмежними,1
9220,протятими,1
9221,смерчами,1
9222,зітнуті,1
9223,градами,1
9224,зарадити,1
9225,досягнути,1
9226,кусати,1
9227,вити,1
9228,розхристану,1
9229,книжечку,1
9230,дихаю,1
9231,міхаліцинаменше,1
9232,скляні_колінавиварка,1
9233,грубі,1
9234,пічці,1
9235,кипить,1
9236,димком,1
9237,неприкаяні,1
9238,виварюєш,1
9239,спіральна,1
9240,трубка,1
9241,каструлі,1
9242,пропускає,1
9243,холодну,1
9244,чисті,1
9245,шари,1
9246,білосвітлих,1
9247,бинтів,1
9248,дзвониками,1
9249,закатує,1
9250,кришкою,1
9251,нахиляюсь,1
9252,мороз,1
9253,тріскають,1
9254,крапають,1
9255,гвоздик,1
9256,слізьми,1
9257,оминаємо,1
9258,теми,1
9259,поминаємо,1
9260,2014вірш,1
9261,сподівалася,1
9262,масштабі,1
9263,непокірнихвасиль,1
9264,сході,1
9265,руїна,1
9266,біженці,1
9267,просвистіла,1
9268,штурмують,1
9269,скрип,1
9270,валіз,1
9271,стримить,1
9272,золотих,1
9273,полишай,1
9274,надіє,1
9275,рід,1
9276,встели,1
9277,запеклу,1
9278,ненависть,1
9279,шаблю,1
9280,встроми,1
9281,ридати,1
9282,стрясатиме,1
9283,най,1
9284,переллють,1
9285,позирки,1
9286,діточі,1
9287,вагонного,1
9288,схочим,1
9289,позирає,1
9290,площі,1
9291,софіївській,1
9292,хмельницький,1
9293,прозрів,1
9294,богдане-зиновію,1
9295,втриматись,1
9296,стугонять,1
9297,2022сиджу,1
9298,працюю,1
9299,отримую,1
9300,нобелівської,1
9301,лауреатки,1
9302,андрію,1
9303,̶м̶и̶,1
9304,̶м̶а̶є̶м̶,1
9305,̶в̶,1
9306,̶с̶р̶а̶ц̶і̶,1
9307,̶т̶е̶̶,1
9308,̶щ̶о̶,1
9309,̶н̶а̶с̶,1
9310,̶в̶б̶и̶в̶а̶є̶,1
9311,маєм,1
9312,вмираєвсім,1
9313,фініта,1
9314,герб,1
9315,серу,1
9316,добродію,1
9317,пану,1
9318,товаришу,1
9319,бородата,1
9320,кремля,1
9321,кончіта,1
9322,неопалимою,1
9323,візиткою,1
9324,яроша,1
9325,корінні,1
9326,чутиму,1
9327,знесе,1
9328,макітру,1
9329,черговим,1
9330,снарядом,1
9331,рік-другий,1
9332,бігатиму,1
9333,безголовий,1
9334,когут,1
9335,текстики,1
9336,варитиму,1
9337,купуватиму,1
9338,витрачатиму,1
9339,туалетний,1
9340,комсомольська,1
9341,90-х,1
9342,публікувала,1
9343,щоденники,1
9344,кацапа,1
9345,“хороший,1
9346,кацап”,1
9347,вишневського,1
9348,прохор,1
9349,залупін,1
9350,осу,1
9351,розрізав,1
9352,ножицями,1
9353,оси,1
9354,людину,1
9355,розрізати,1
9356,скажімо,1
9357,потягом,1
9358,кривдника,1
9359,хвора,1
9360,тема,1
9361,вивчена,1
9362,вивчену,1
9363,уявляєте,1
9364,вивченими,1
9365,безпомічними,1
9366,будете,1
9367,стоятимете,1
9368,собачий,1
9369,бісквіт,1
9370,команді,1
9371,“жери,1
9372,тварюко”,1
9373,жертимете,1
9374,пиздитимуть,1
9375,нирках,1
9376,співчутливихдитячий,1
9377,перетинають,1
9378,кордон,1
9379,паланці,1
9380,піднімають,1
9381,потуплюють,1
9382,заперечують,1
9383,носять,1
9384,паланки,1
9385,паспортами,1
9386,малюки,1
9387,маленькими,1
9388,кроками,1
9389,смутком,1
9390,здригаються,1
9391,подуву,1
9392,похідміж,1
9393,трикутник,1
9394,неруда,1
9395,процитував,1
9396,відчула,1
9397,європі,1
9398,забагряніє,1
9399,зацвіте,1
9400,осінню,1
9401,геометричні,1
9402,існуватимуть,1
9403,зоріницість,1
9404,смертний,1
9405,коротке,1
9406,замикання,1
9407,судинах,1
9408,політика,1
9409,єдиний,1
9410,храни,1
9411,сімірки,1
9412,виявиться,1
9413,аргументом,1
9414,спаситель,1
9415,суддядесять,1
9416,сіли,1
9417,підірвався,1
9418,вклались,1
9419,восьмеро,1
9420,вкраїною,1
9421,гуляли,1
9422,повернувся,1
9423,стріляли,1
9424,стугною,1
9425,накрили,1
9426,гралися,1
9427,пасіці,1
9428,джміль,1
9429,правом,1
9430,захопились,1
9431,засудили,1
9432,плавали,1
9433,піймався,1
9434,танками,1
9435,грались,1
9436,джавелін,1
9437,врятувались,1
9438,сонечку,1
9439,грілись,1
9440,дощенту,1
9441,зоставили,1
9442,хуйла,1
9443,сумного,1
9444,самотнього,1
9445,повісився,1
9446,нудьги,1
9447,жодногоpen_poetry,1
9448,хочемо,1
9449,поділитися,1
9450,віршем,1
9451,членкині,1
9452,пен,1
9453,співчутливих,1
9454,добірці,1
9455,читомо,1
9456,ракетами,1
9457,розтрощене,1
9458,неділю,1
9459,прощену,1
9460,світе-,1
9461,світе,1
9462,кинув,1
9463,пеклі,1
9464,страждань-,1
9465,терпінь,1
9466,золотоверхий,1
9467,здолаємо,1
9468,вистоїм,1
9469,приберем,1
9470,прислані,1
9471,вузькооким,1
9472,лисим,1
9473,упирем,1
9474,вистою,1
9475,вцілію,1
9476,рідну,1
9477,впрусь,1
9478,чом,1
9479,відводиш,1
9480,білорусь,1
9481,олександр,1
9482,забанений,1
9483,поширитиheaven,1
9484,заліплюючи,1
9485,випадок,1
9486,покоцали,1
9487,заклеїв,1
9488,мартиних,1
9489,губ,1
9490,склі,1
9491,притискатись,1
9492,щоправда,1
9493,заліплюєш,1
9494,коцнули,1
9495,адресований,1
9496,світові,1
9497,дружньому,1
9498,б’ється,1
9499,бенз,1
9500,харчі,1
9501,зустрічі,1
9502,неминучим,1
9503,закидає,1
9504,смертельними,1
9505,штуками,1
9506,шариться,1
9507,мітки,1
9508,загалом,1
9509,позбавляє,1
9510,гідності,1
9511,незвичні,1
9512,особисто,1
9513,способи,1
9514,нейтральному,1
9515,посилає,1
9516,срані,1
9517,підтримку,1
9518,матимемо,1
9519,крихта,1
9520,розслабся,1
9521,ісусе,1
9522,нормально,1
9523,вмирайокруглі,1
9524,галузках,1
9525,дозріваючи,1
9526,сливи,1
9527,іштар,1
9528,статуї,1
9529,самотностей,1
9530,білість,1
9531,смертикіптява,1
9532,кіптяви,1
9533,в'їдається,1
9534,їдкий,1
9535,скрипітиме,1
9536,перестрілка,1
9537,молотки,1
9538,закінчать,1
9539,ремонт,1
9540,гупатимуть,1
9541,незмащені,1
9542,скрипітимуть,1
9543,пригнулась,1
9544,обхопила,1
9545,рукамиколи,1
9546,букети,1
9547,ппо,1
9548,зіб’є,1
9549,пероні,1
9550,евакуюватися,1
9551,двориках,1
9552,кінчені,1
9553,орки,1
9554,згорять,1
9555,довбаних,1
9556,танках,1
9557,смиренним,1
9558,цілуємося,1
9559,сиренамилітій,1
9560,поема,1
9561,спокійної,1
9562,сумно,1
9563,обіцяєш,1
9564,блідих,1
9565,бюрократів,1
9566,коханців,1
9567,свой,1
9568,лаборантів,1
9569,розчахнутих,1
9570,биті,1
9571,люстра,1
9572,пластівці,1
9573,містичні,1
9574,ковбаси,1
9575,підземного,1
9576,зимового,1
9577,каштанів,1
9578,шипшин,1
9579,недо-,1
9580,переміщеними,1
9581,особами,1
9582,всмоктаними,1
9583,тісно,1
9584,коробці,1
9585,пропахлий,1
9586,випорожненнями,1
9587,мокрій,1
9588,канаві,1
9589,охопленій,1
9590,мокрим,1
9591,конденсуватись,1
9592,слизький,1
9593,півнячий,1
9594,високім,1
9595,стільці,1
9596,вир,1
9597,гострих,1
9598,мух,1
9599,атрофований,1
9600,мускул,1
9601,мускус,1
9602,передчасного,1
9603,травня,1
9604,по-фрейдиськи,1
9605,по-дадаїстськи,1
9606,похуй,1
9607,дойобок,1
9608,почнеш,1
9609,злітати,1
9610,пустить,1
9611,кістці,1
9612,тюрми,1
9613,затанцює,1
9614,пропасниця,1
9615,остаточного,1
9616,непереродження,1
9617,з’ясувалось,1
9618,обеліск,1
9619,переминається,1
9620,п’яти,1
9621,п’яту,1
9622,зірочка,1
9623,купюрі,1
9624,портреті,1
9625,гетьмана,1
9626,об’їбати,1
9627,підданий,1
9628,анафемі,1
9629,шипшино,1
9630,каштане,1
9631,розпідарасило,1
9632,інтерфейс,1
9633,розмазало,1
9634,інтертекст,1
9635,прилетять,1
9636,хрущі,1
9637,взуємо,1
9638,гумові,1
9639,чоботи,1
9640,підемо,1
9641,чавити,1
9642,човгати,1
9643,глиці,1
9644,повернувшись,1
9645,зачинемось,1
9646,заходимось,1
9647,бритвами,1
9648,зубними,1
9649,американську,1
9650,поп-музику,1
9651,єднання,1
9652,розповідай,1
9653,даліп'яні,1
9654,бучанські,1
9655,зруйнованій,1
9656,свинобійні,1
9657,влаштовували,1
9658,бучанських,1
9659,звичайних,1
9660,вирубився,1
9661,лаюка,1
9662,моцар,1
9663,наллє,1
9664,налив,1
9665,завалилися,1
9666,степаненко,1
9667,коцарев,1
9668,стахівською,1
9669,бігали,1
9670,крихітної,1
9671,поверталися,1
9672,білорусів,1
9673,лукашенко,1
9674,закрутив,1
9675,гайки,1
9676,допомогу,1
9677,білоруській,1
9678,жінці,1
9679,тікала,1
9680,репресій,1
9681,мучить,1
9682,закинув,1
9683,зміг,1
9684,приїхати,1
9685,непогано,1
9686,розважилися,1
9687,висновок,1
9688,фірмовий,1
9689,п'яний,1
9690,розфокус,1
9691,з'явилася,1
9692,русня,1
9693,обстрілювати,1
9694,житлові,1
9695,зруйнована,1
9696,свинобійня,1
9697,зібратися,1
9698,влаштувати,1
9699,гарненько,1
9700,наробити,1
9701,афішу,1
9702,створю,1
9703,кривими,1
9704,фотками,1
9705,займається,1
9706,пістон,1
9707,бучанським,1
9708,поетом,1
9709,обов'язок,1
9710,2022(сніг,1
9711,/тато,1
9712,знає),1
9713,глушить,1
9714,недоречне,1
9715,сталось,1
9716,безборонне,1
9717,погладив,1
9718,встав,1
9719,відбитком,1
9720,дрібнесенька,1
9721,грудка,1
9722,частинка,1
9723,прибуває,1
9724,уперто,1
9725,протриматись,1
9726,розтрачу,1
9727,грьобані,1
9728,велено,1
9729,бозна,1
9730,найперше,1
9731,вціліти,1
9732,малесенькій,1
9733,легенько,1
9734,масую,1
9735,пітьмукожна,1
9736,скроняхкожна,1
9737,скроняхпро,1
9738,мужність,1
9739,заробітчани,1
9740,польщі,1
9741,наплечники,1
9742,плечами,1
9743,горбах,1
9744,мозолів,1
9745,погляди,1
9746,дороги-стежки,1
9747,універі,1
9748,будівля,1
9749,домів,1
9750,закордонний,1
9751,правив,1
9752,рідний,1
9753,дорікне,1
9754,солдати,1
9755,«пожили,1
9756,потішились,1
9757,попили,1
9758,пивка,1
9759,тай,1
9760,таке»,1
9761,калитка,1
9762,грішми,1
9763,вітчизна,1
9764,клубки,1
9765,минаючи,1
9766,прикордонника,1
9767,металеву,1
9768,сіть,1
9769,запишуться,1
9770,цвістимуть,1
9771,бузки,1
9772,творця,1
9773,збережи,1
9774,усіма,1
9775,всевишніми,1
9776,восславивши,1
9777,засцяв,1
9778,сховищ,1
9779,знеструмлені,1
9780,сотню,1
9781,небесну,1
9782,плюсуємо,1
9783,двомстам,1
9784,відїзжає,1
9785,кацап,1
9786,північ,1
9787,розтрощені,1
9788,дома,1
9789,ридає,1
9790,ридма,1
9791,макитрах,1
9792,пройдемо,1
9793,даний,1
9794,етап,1
9795,роками,1
9796,палаючий,1
9797,вечері,1
9798,бомбу,1
9799,пригадаємо,1
9800,розпалював,1
9801,грубку,1
9802,атласом,1
9803,срср,1
9804,ррфср,1
9805,вистачило,1
9806,настала,1
9807,2022дитино,1
9808,поїзд,1
9809,зранена,1
9810,каністрі,1
9811,вихолов,1
9812,одчай,1
9813,горіло,1
9814,жалю-прощення,1
9815,стебла,1
9816,гілляці,1
9817,омела,1
9818,ліжечко,1
9819,м’яко,1
9820,моглось,1
9821,поплачемо,1
9822,кровоспинний,1
9823,жгут,1
9824,котапрогуляна,1
9825,збігаємо,1
9826,п’ятилітньою,1
9827,п’ятого,1
9828,бовтаються,1
9829,торкаємось,1
9830,космонавти,1
9831,коцмонавти,1
9832,починаєш,1
9833,прогулювати,1
9834,повітряні,1
9835,старшокласник,1
9836,напроти,1
9837,поворухнулося,1
9838,вміст,1
9839,рюкзаку,1
9840,навіщось,1
9841,книжку,1
9842,“вміст,1
9843,чоловічої,1
9844,кишені”,1
9845,біженець,1
9846,нечисто,1
9847,рукавах,1
9848,діалектівпонад,1
9849,пестити,1
9850,сталеве,1
9851,вороноване,1
9852,крило,1
9853,краймежа,1
9854,крайчас,1
9855,струнка,1
9856,тополя,1
9857,держав,1
9858,плачі,1
9859,оди,1
9860,справжній,1
9861,вчувається,1
9862,кровосолоний,1
9863,2006cловниквійни,1
9864,польський,1
9865,чеслав,1
9866,мілош,1
9867,1943-му,1
9868,перебуваючи,1
9869,окупованій,1
9870,нацистами,1
9871,варшаві,1
9872,написав,1
9873,цикл,1
9874,«світ»,1
9875,тлумаченнями,1
9876,якихось,1
9877,«тривога»,1
9878,«любов»,1
9879,«надія»,1
9880,«хвіртка»,1
9881,«ґанок»,1
9882,«дорога»,1
9883,тощо,1
9884,притуплюються,1
9885,гострити,1
9886,гострими,1
9887,відмирають,1
9888,опадають,1
9889,виринають,1
9890,означати,1
9891,важливими,1
9892,спробую,1
9893,словничок,1
9894,фрагментами,1
9895,монологів,1
9896,почув,1
9897,впродовж,1
9898,тяжких,1
9899,обробленими,1
9900,перекладеними,1
9901,російської,1
9902,годували,1
9903,канапками,1
9904,поїли,1
9905,чаєм,1
9906,притулках,1
9907,носив,1
9908,чергував,1
9909,чергувати,1
9910,будок,1
9911,кавою,1
9912,делікатно,1
9913,зачепити,1
9914,запитати,1
9915,прориває,1
9916,почнемо,1
9917,підслуханими,1
9918,розповідями,1
9919,(ніна,1
9920,плакса,1
9921,заткало,1
9922,котяться»,1
9923,(пані,1
9924,ольга,1
9925,запоріжжя),1
9926,«так,1
9927,музичній,1
9928,школі,1
9929,живемо,1
9930,бомбування,1
9931,перечікували,1
9932,сусіди,1
9933,підтягували,1
9934,втомилися,1
9935,всі-всі,1
9936,пригадала,1
9937,заснути»,1
9938,прага,1
9939,(дівчина-підліток,1
9940,спитав,1
9941,відкладаю,1
9942,смачності,1
9943,всякі,1
9944,відкладала,1
9945,красивій,1
9946,атмосфері,1
9947,з’їсти,1
9948,фільм,1
9949,класний,1
9950,лежало-лежало,1
9951,береш,1
9952,їси,1
9953,несмачне,1
9954,ніякої»,1
9955,(вадим,1
9956,«свобода,1
9957,здобуде,1
9958,хендмейд,1
9959,фабрик,1
9960,несерійний,1
9961,продукт»повертайся,1
9962,скумбрії,1
9963,біцепси,1
9964,коня,1
9965,призивного,1
9966,повісткою,1
9967,військкомат,1
9968,чоловікові,1
9969,присяга,1
9970,перестрашена,1
9971,цвіль,1
9972,виправдань,1
9973,втечі,1
9974,сушить,1
9975,труси,1
9976,випрані,1
9977,розміром,1
9978,бугая,1
9979,мать,1
9980,йопт,1
9981,лізти,1
9982,спідниці,1
9983,думами,1
9984,рунами,1
9985,зберися,1
9986,духом,1
9987,2022невдовзі,1
9988,українця,1
9989,сакральний,1
9990,генія,1
9991,вічним,1
9992,згадає,1
9993,однаковісінько,1
9994,чужими,1
9995,оплаканий,1
9996,умру,1
9997,заберу,1
9998,малого,1
9999,покину,1
10000,славній,1
10001,пом'яне,1
10002,синові,1
10003,“молись,1
10004,молися,1
10005,вкраїну,1
10006,замучили,1
10007,колись”,1
10008,ні…,1
10009,злії,1
10010,присплять,1
10011,лукаві,1
10012,окраденую,1
10013,збудять…,1
10014,меніі,1
10015,вербами,1
10016,біленька,1
10017,хаточка,1
10018,хатиночки,1
10019,бавить,1
10020,хорошеє,1
10021,кучеряве,1
10022,маленькеє,1
10023,внуча,1
10024,веселая,1
10025,прийма,1
10026,спать,1
10027,стиха,1
10028,промовить,1
10029,нишком,1
10030,печалі,1
10031,тії,1
10032,нищечком,1
10033,читає,1
10034,перехрестившись,1
10035,отче,1
10036,сонечко,1
10037,сіяє,1
10038,погас,1
10039,почило,1
10040,опочивати,1
10041,тарас,1
10042,ріксвіт,1
10043,захист,1
10044,вільна,1
10045,довіку,1
10046,нашім,1
10047,раї,1
10048,немаєі,1
10049,завісу,1
10050,дітистоїть,1
10051,діти•••,1
10052,п’ятий,1
10053,розрізняєш,1
10054,ворожого,1
10055,монстру,1
10056,шерех,1
10057,свист,1
10058,стук,1
10059,обриваємо,1
10060,дрімаємо,1
10061,наполовину,1
10062,ведемо,1
10063,нескінченну,1
10064,пропало,1
10065,годую,1
10066,розірвану,1
10067,корову,1
10068,згуртовані,1
10069,дістав,1
10070,везу,1
10071,пильнуємо,1
10072,зірвали,1
10073,гордості,1
10074,полеглих,1
10075,хлопців,1
10076,сохне,1
10077,білизна,1
10078,вмикнули,1
10079,мультиків,1
10080,второпав,1
10081,звичайне,1
10082,зварили,1
10083,густого,1
10084,нашіптує,1
10085,бурмосить,1
10086,дослухався,1
10087,зростили,1
10088,скнілими,1
10089,псами,1
10090,барвінком,1
10091,засіять,1
10092,хвилюється,1
10093,поминальні,1
10094,згасали,1
10095,розбудили,1
10096,автоматами,1
10097,строї,1
10098,односельці,1
10099,збройних,1
10100,величні,1
10101,ошатні,1
10102,мільйони,1
10103,готових,1
10104,скону,1
10105,жагуче,1
10106,повернутись,1
10107,допалив,1
10108,пізніше,1
10109,рознесений,1
10110,садочок,1
10111,малими,1
10112,прощають,1
10113,стирчить,1
10114,одоробло,1
10115,граду,1
10116,зміняла,1
10117,собачого,1
10118,корму,1
10119,малюємо,1
10120,рятуємось,1
10121,піснями,1
10122,співаю,1
10123,голосніше,1
10124,найстрашнішою,1
10125,омріяна,1
10126,наталія,1
10127,маринчаквірю,1
10128,тгш,1
10129,вірить,1
10130,красоватись,1
10131,голубім,1
10132,жупані,1
10133,конику,1
10134,вороному,1
10135,козаками,1
10136,найду,1
10137,чорнобривку,1
10138,степу,1
10139,високую,1
10140,могилоньку,1
10141,товариство,1
10142,погуляти,1
10143,винесе,1
10144,викотить,1
10145,гармату,1
10146,понесуть,1
10147,товариша,1
10148,новую,1
10149,світлицю,1
10150,загомонять,1
10151,гукнуть,1
10152,гаківниці,1
10153,положать,1
10154,отамана,1
10155,заголосить,1
10156,голосна,1
10157,гармата,1
10158,гукатиме,1
10159,кричатиме,1
10160,рознесе,1
10161,тую,1
10162,славу,1
10163,всій,1
10164,картинка,1
10165,інжирце,1
10166,встигав,1
10167,светрики,1
10168,брудні,1
10169,підвіконь,1
10170,гіпсокартон,1
10171,спалив,1
10172,кількох,1
10173,булочки,1
10174,смачні,1
10175,ароматний,1
10176,палкі,1
10177,дітлашні,1
10178,біжіть,1
10179,прибіжить,1
10180,цвісти,1
10181,тишевченко,1
10182,зостанеться,1
10183,колон,1
10184,зизооких,1
10185,оглядає,1
10186,кручі,1
10187,каневі,1
10188,фронти,1
10189,березневому,1
10190,сурма,1
10191,звертається,1
10192,дніпро,1
10193,оборонні,1
10194,ґрунтів,1
10195,поцяткований,1
10196,килим,1
10197,поеми,1
10198,прикру,1
10199,баль,1
10200,доокола,1
10201,розправивши,1
10202,полишає,1
10203,постамент,1
10204,твердо,1
10205,щемко,1
10206,підпис,1
10207,«ваше,1
10208,прізвище»,1
10209,«шевченко»,1
10210,посада»,1
10211,«солдат»,1
10212,чоті,1
10213,«зі,1
10214,свічкою»,1
10215,пізнати,1
10216,залягли,1
10217,якимись,1
10218,кущами,1
10219,горбами,1
10220,бинтами,1
10221,імли,1
10222,рукави,1
10223,обмотано,1
10224,смужками,1
10225,жовтіють,1
10226,колоссям,1
10227,пшениць,1
10228,хлопцями,1
10229,гул,1
10230,гусениць,1
10231,2022спішімо,1
10232,лишаться,1
10233,окуляри,1
10234,неважливе,1
10235,равлик,1
10236,швидке,1
10237,стається,1
10238,звичайна,1
10239,нестерпна,1
10240,чистота,1
10241,явилась,1
10242,непевна,1
10243,нечулим,1
10244,усяке,1
10245,одночасно,1
10246,пафос,1
10247,гумор,1
10248,пристрасті,1
10249,слабші,1
10250,дрізд,1
10251,липні,1
10252,мовкнуть,1
10253,недоладний,1
10254,поклін,1
10255,недбалий,1
10256,ризику,1
10257,любимо,1
10258,запізно,1
10259,дельфін,1
10260,лагідний,1
10261,спішімо,1
10262,відомо,1
10263,йдеться,1
10264,ю,1
10265,польського,1
10266,священика,1
10267,яна,1
10268,твардовського,1
10269,дзвінки,1
10270,матіяш,1
10271,вимагають,1
10272,рішень,1
10273,наробив,1
10274,вареників,1
10275,тархун,1
10276,знадвору,1
10277,гупає,1
10278,проїбом,1
10279,загнав,1
10280,“безпечної,1
10281,кімнати”,1
10282,“бункер”,1
10283,прокручуючи,1
10284,аргументи,1
10285,користь,1
10286,психічного,1
10287,здоров’я,1
10288,сохо,1
10289,ресторан,1
10290,бальтазар,1
10291,подають,1
10292,неперевершений,1
10293,флорентин,1
10294,грюєром,1
10295,канонада,1
10296,романтично,1
10297,опинитися,1
10298,готельній,1
10299,кімнаті,1
10300,ковдрою,1
10301,гриміло,1
10302,сервантес,1
10303,солдатом,1
10304,книгам,1
10305,здолати,1
10306,гармат,1
10307,тюрячці,1
10308,гебельсиха,1
10309,бункері,1
10310,труїть,1
10311,розносять,1
10312,безпечну,1
10313,кімнату,1
10314,гартмати,1
10315,стихають,1
10316,шоколадне,1
10317,небажаним,1
10318,будь-яке,1
10319,фісташкового,1
10320,бананового,1
10321,психмаріуполь,1
10322,коханою,1
10323,величезний,1
10324,пазл,1
10325,пазлів,1
10326,дозбираємо,1
10327,деталька,1
10328,загубилася,1
10329,2022бий,1
10330,припиняють,1
10331,проявляти,1
10332,«прибічникам,1
10333,федералізації»,1
10334,окупантам,1
10335,грьобаним,1
10336,сепарам,1
10337,громадян,1
10338,«весна»,1
10339,загального,1
10340,вжитку,1
10341,зацькували,1
10342,наповнюються,1
10343,крикливицями,1
10344,знавіснілими,1
10345,поїздка,1
10346,перетворюється,1
10347,елементами,1
10348,карнавалу,1
10349,участі,1
10350,героїв,1
10351,радянських,1
10352,матросів,1
10353,севастополя,1
10354,«час,1
10355,придурків,1
10356,натягнемо,1
10357,хохлому,1
10358,скинемо,1
10359,київського,1
10360,царя»,1
10361,троянди,1
10362,годяться,1
10363,тернові,1
10364,вінки,1
10365,із-за,1
10366,поребрика,1
10367,нестерпною,1
10368,поїхали,1
10369,кинули,1
10370,сміттєзвалище,1
10371,сморід,1
10372,розносить,1
10373,домівками,1
10374,спори,1
10375,оголошують,1
10376,комендантський,1
10377,чоловічків,1
10378,кварталами,1
10379,дірявими,1
10380,черг,1
10381,автоматних,1
10382,магазинах,1
10383,горілкою,1
10384,«слухай,1
10385,пляшка,1
10386,коштуватиме,1
10387,рублях,1
10388,беремо,1
10389,ящик,1
10390,дурні,1
10391,ціни»,1
10392,збиваєшся,1
10393,рахуючи,1
10394,загинаєш,1
10395,вважай,1
10396,відрубаєш,1
10397,підбитий,1
10398,поранена,1
10399,залізниця,1
10400,спотворене,1
10401,невпізнання,1
10402,переламані,1
10403,перелякані,1
10404,верхівки,1
10405,тополь,1
10406,перекручені,1
10407,судини,1
10408,розхитуй,1
10409,скликанців,1
10410,заповнюють,1
10411,покинуті,1
10412,шахти,1
10413,вистиглі,1
10414,хробаки,1
10415,черевом,1
10416,донецьк)нічний,1
10417,(cамет,1
10418,баку–київ),1
10419,оглух,1
10420,жартун,1
10421,почую,1
10422,польське,1
10423,рок,1
10424,джаз,1
10425,глушили,1
10426,перешкоди,1
10427,вмію,1
10428,що»,1
10429,зірка,1
10430,(вікторія,1
10431,«якось,1
10432,подумали,1
10433,хорошої,1
10434,зробили,1
10435,різдвяну,1
10436,квартир,1
10437,п’ятиповерхівках,1
10438,заносити,1
10439,спис,1
10440,вкрутили,1
10441,українців,1
10442,гаразд,1
10443,колядувати,1
10444,заробили,1
10445,пошили,1
10446,костюми,1
10447,замовляти,1
10448,замовляли,1
10449,вертеп,1
10450,балконі,1
10451,лишила»,1
10452,числа,1
10453,(ірина,1
10454,сєверодонецьк,1
10455,телефон),1
10456,рахуй,1
10457,три…,1
10458,повільніше,1
10459,сім…,1
10460,переказуйте,1
10461,почули,1
10462,підслухали,1
10463,набувають,1
10464,значеньза,1
10465,неправда,1
10466,сервісного,1
10467,центру,1
10468,попередньо,1
10469,завантаживши,1
10470,самотужки,1
10471,чергою,1
10472,(там,1
10473,спеціальний,1
10474,важіль),1
10475,направивши,1
10476,запобіжника,1
10477,пересмикнути,1
10478,контрольний,1
10479,спуск,1
10480,супроводжуйте,1
10481,відтягніть,1
10482,перекосило,1
10483,автомата,1
10484,пістолета,1
10485,бойок,1
10486,кнопки,1
10487,кришку,1
10488,військовою,1
10489,таємницею,1
10490,зручності,1
10491,говоритимемо,1
10492,штуковиною,1
10493,витягніть,1
10494,важливо,1
10495,складайте,1
10496,штуковину,1
10497,суті,1
10498,потягти,1
10499,затвору,1
10500,штуковини,1
10501,відкрутіть,1
10502,невеличку,1
10503,штучку,1
10504,(попередньо,1
10505,ретельно,1
10506,протерши,1
10507,ганчірочкою,1
10508,мастилом),1
10509,викинути,1
10510,джон,1
10511,рембо,1
10512,коричнева,1
10513,газова,1
10514,камера,1
10515,максимально,1
10516,хуйовий,1
10517,неймінг,1
10518,децельний,1
10519,(прапорець,1
10520,флажок),1
10521,від’єднати,1
10522,камеру,1
10523,(газові,1
10524,камери,1
10525,подобово,1
10526,включено),1
10527,відкрутити,1
10528,хріновину,1
10529,прикручену,1
10530,дула,1
10531,помилково,1
10532,«пламєгасітель»,1
10533,пімпочку,1
10534,відростити,1
10535,взяти,1
10536,спеціальну,1
10537,штуку,1
10538,пеналі,1
10539,відкрутите,1
10540,«пламєгасітєль»,1
10541,прочистити,1
10542,пенал,1
10543,розповість,1
10544,військових,1
10545,маєте,1
10546,достатньої,1
10547,прочищення,1
10548,забийте,1
10549,спецназівці,1
10550,заморочуються,1
10551,неповне,1
10552,автомату,1
10553,протерти,1
10554,детальку,1
10555,обробити,1
10556,мастилом,1
10557,полишити,1
10558,зібрати,1
10559,неповного,1
10560,скажіть,1
